Sujeto,Evento,Mu_C3,Beta_C3,Entropia_C3,ERD_Mu_C3,ERD_Beta_C3,Mu_Cz,Beta_Cz,Entropia_Cz,ERD_Mu_Cz,ERD_Beta_Cz,Mu_C4,Beta_C4,Entropia_C4,ERD_Mu_C4,ERD_Beta_C4,Coherencia_Mu_C3-Cz,Coherencia_Beta_C3-Cz,Coherencia_Mu_C3-C4,Coherencia_Beta_C3-C4,Coherencia_Mu_Cz-C4,Coherencia_Beta_Cz-C4
S006,T2,0.03635707764501471,0.13891841671364427,0.7702108003875479,0.6971569075366227,0.3152705175091372,0.02917065376463146,0.10761931007604307,0.7164218021512689,0.3324755807307837,0.30930261091946837,0.033493785079923434,0.12293256148372837,0.7415654089950983,0.44091471254972253,0.37034967687435694,0.5105615435370896,0.5936417699867047,0.47892338779097665,0.5085004149830725,0.5345079798477096,0.5907115359363317
S007,T0,0.3728109040070766,0.1702120353635167,0.654033443611274,0.625,0.625,0.3615592589496699,0.14607922546231286,0.4866649000920904,0.5692089420470091,0.5842591669065881,0.3574818229390344,0.14471144776248787,0.5201163492399146,0.6021645528662964,0.6188429711350449,0.8246646269172646,0.722997821063164,0.6397876613266237,0.44214185428788183,0.615369677713702,0.4569113128008112
S007,T1,0.30801349137624817,0.14987746840767233,0.6041307788427164,0.581853852429515,0.24429240897181065,0.2649114880338304,0.1221009106512121,0.4725169345878544,0.6480561461984916,0.2499946494254383,0.24789692694474708,0.11733127288364235,0.7046482143766626,0.6923694092668695,0.38003111708900617,0.8238713315299122,0.7134136168659608,0.6158928146793211,0.4801530062374529,0.6010261577172676,0.5420740529859607
S007,T2,0.3015841841382768,0.1332914080154686,0.5995984950640889,0.7512404328560247,0.34511002071245905,0.3239959373244297,0.13035136485147836,0.3894231478937571,0.8968069509940961,0.6036735311598339,0.3764070842949932,0.15229620064922994,0.6016545132626021,0.6648421820628141,0.36583407898953935,0.8899654679980222,0.8130637588233862,0.6281048842104324,0.4479870732650845,0.5406835390679011,0.3948630683765282
S008,T0,0.08897036232310263,0.0729198970390876,0.6340838862478988,0.625,0.625,0.10499920827390878,0.07460767932543967,0.5668159274441109,0.5692089420470091,0.5842591669065881,0.11412490917351671,0.08057900044329692,0.5835273245810717,0.6021645528662964,0.6188429711350449,0.7225978606444861,0.6488673975899293,0.7970512207238439,0.6279213578062576,0.6834436764814494,0.6196953036743609
S008,T1,0.08564952323845687,0.06770613520033883,0.5423151984201735,0.35169236943942256,0.43358047177094194,0.09747872111906507,0.06734514263245177,0.44200627326755715,0.3731241379810896,0.4030801031783562,0.10442887254764932,0.07154928122404346,0.4200628681320058,0.26139604571129244,0.3140091341644221,0.6167705693583261,0.6583673483513153,0.7365333086642465,0.6314124981991784,0.6529354065149807,0.632190483328825
S008,T2,0.08605434691291142,0.06614105045867136,0.6702708176608811,0.6121604892940863,0.6365884638785119,0.10141547026533726,0.06655541294724084,0.49290964354826494,0.5824102150142553,0.6284859268772666,0.11624246094473538,0.07367084260290978,0.5960319882072853,0.8175386273096956,0.6193818504069967,0.6952139531518797,0.6404104048123587,0.7238074779862567,0.6237144239051916,0.5670072171348252,0.6223701597093632
S009,T0,0.27426000153979607,0.5175045417849548,0.9021172170566101,0.625,0.625,0.3052582513281917,0.41171362477326695,1.0000000000000002,0.5692089420470091,0.5842591669065881,0.3073585667845389,0.7179138926904527,0.9671840605222464,0.6021645528662964,0.6188429711350449,0.735883577621713,0.6041024325702091,0.7098015675719422,0.4204466165543737,0.6434541516326119,0.5174439298628719
S009,T1,0.2372480059371977,0.5038689516518196,0.8402334849554922,0.36089173695826826,0.39984901282869506,0.251193334623739,0.41848008318986396,0.9295898746444708,0.11311594444793693,0.3322284751887053,0.2645901202663481,0.7296782490821163,0.9996291536975987,0.19642737964099066,0.5703217401739826,0.7133701527724254,0.5930077400106448,0.7035311925059289,0.3883384360945755,0.64864226749327,0.4902214300475216
S009,T2,0.2752007254671083,0.5003947858577132,0.9018800247129279,0.4963268489437104,1.0,0.3062948983330971,0.4155033706366712,0.7850984254455942,0.17876472876287158,0.8352186256037293,0.3082114840002938,0.7530518544713058,0.9117160756778757,0.22582706340343495,0.4307317663223501,0.7445112744498998,0.6219724939708251,0.7395229851227619,0.42662668882433397,0.6625169466915032,0.5298329497229088
S010,T0,0.28796872440266885,0.33629593334368885,0.41820140273171,0.625,0.625,0.30856663659761846,0.3360394812425951,0.30959680541550694,0.5692089420470091,0.5842591669065881,0.3187787915133816,0.3141655657054995,0.28902819725048223,0.6021645528662964,0.6188429711350449,0.6242533772879917,0.7228235764120388,0.4929267444702612,0.6390112422697184,0.34302307283387823,0.5898122865653894
S010,T1,0.2999405689067271,0.32466326661306716,0.3007504019854004,0.21832538665654427,0.2817672875071897,0.31652031725366175,0.32982263202844964,0.24571754159268533,0.2781276325692188,0.38194616255904346,0.307818498253268,0.3052958443482797,0.24589803527002552,0.04845104115408405,0.4555027872424132,0.6311071344488826,0.7657625966601662,0.5783960976878318,0.688915557219095,0.47062774658731776,0.6286761714571261
S010,T2,0.2600423201095601,0.299851658306021,0.4105491712769225,0.41813086348168926,0.34643240083337834,0.287280932751795,0.31146058472926885,0.3047077799094686,0.1899425125999295,0.3633513906157965,0.31510948177103826,0.3021083301754605,0.37537974030953314,0.20608402400862585,0.4752533512106617,0.6473060697349244,0.7449191479635424,0.4518820733040323,0.6507188506005748,0.26813698535149133,0.5922295693511324
S011,T0,0.028952287120583328,0.04973269164883283,0.532675567830392,0.625,0.625,0.037315931151614724,0.05605657800738054,0.47781299015197143,0.5692089420470091,0.5842591669065881,0.03586634218644884,0.05240344346343212,0.5891849207701203,0.6021645528662964,0.6188429711350449,0.783953150387847,0.9076813174175542,0.7091817163358439,0.8382255910459746,0.6386108636286772,0.7433486065293868
S011,T1,0.026836593740012817,0.04669038044369495,0.591860007019978,0.3808756453490514,0.517148460326322,0.03360978481009155,0.05111224581987341,0.4332936682063282,0.17029100968580801,0.27733059950265393,0.03012810989060608,0.0486125329434946,0.5323928121111277,0.10346642956090174,0.4345704918188867,0.7796158489762848,0.9026092977412872,0.6919431163727904,0.8382862635154542,0.6175101042979368,0.7436351645152492
S011,T2,0.02415566478488811,0.0464403546349379,0.6275981523753682,0.5455816416628422,0.39938382722031734,0.030279512009128456,0.05077577573528508,0.5614244912607262,0.2918395851745078,0.4045503047893424,0.02948677306343783,0.0490209032878692,0.5686329200504197,0.473571102145612,0.583230357242356,0.7598085381684114,0.9137060083098241,0.674838278682104,0.8601465500529485,0.5698495866261283,0.7567046870148604
S012,T0,0.05375698730931429,0.07032221971411118,0.8030511528589592,0.625,0.625,0.057106315921575494,0.061195963579498476,0.7073904551243988,0.5692089420470091,0.5842591669065881,0.06302961403480027,0.06792962091109053,0.6721131280228367,0.6021645528662964,0.6188429711350449,0.7930695834782031,0.6669717796488965,0.6798949769571164,0.511125527952014,0.7016129695024228,0.6643192482438123
S012,T1,0.049930285133328416,0.06602502434522264,0.6429733984886818,0.7425807855415005,0.910733849404015,0.05221601770905151,0.05488571789972047,0.6331825814338381,0.5737003632182401,0.5155290337380329,0.06646566852526256,0.06216525950037998,0.7364370267546856,0.589159895800818,0.4094728470757997,0.7453179846191351,0.6603291466500956,0.6110338490184615,0.5177953575328822,0.6639461705354127,0.6821095515635267
S012,T2,0.049823826759390864,0.06795399859182853,0.7212444560873141,0.4723304629897286,0.5779767407165866,0.055202545180535946,0.057289884702587036,0.6594071324593733,0.5099655917598851,0.48122696638912715,0.06230753682314623,0.07013208898774516,0.6822545351363871,0.801585926613259,0.8996282973725733,0.7775062583911865,0.6313235213132122,0.7366155348796307,0.47178790797854836,0.7257598615356308,0.601847895323246
S013,T0,0.5057579136078172,0.8439597725734489,0.8801569353689436,0.625,0.625,0.5458556531659534,0.7693955548902255,0.6696759409846031,0.5692089420470091,0.5842591669065881,0.4070625886462107,0.8467482836604607,0.8275834262480775,0.6021645528662964,0.6188429711350449,0.7428830656532535,0.42226194565363806,0.6218320163016181,0.25397653594456815,0.5485055921970107,0.3298529619184357
S013,T1,0.36229983359091833,0.799694306447081,0.8439865885826459,0.2629703636985337,0.3756351349029895,0.3816285631230249,0.7075532073755219,0.6286581553547779,0.18397034159742887,0.4781957046712401,0.31194877203101024,0.6803449088018887,0.7218469104283352,0.2789040762208548,0.0,0.7227720792601531,0.3942611105111571,0.6656315770409468,0.25900186138077835,0.6092770467234577,0.33186065325033565
S013,T2,0.28795001424065747,0.671435187456762,0.8893488121307342,0.14660881182453023,0.0,0.30344126727109494,0.661877614666701,0.6378567277472436,0.08600362840510473,0.09701575095250925,0.24732239153277563,0.7216309287580072,0.8157869365123105,0.08932454336914819,0.0,0.7074388995981675,0.39816963446218234,0.5678098842318858,0.24206539789354392,0.4895492011029742,0.3280118486454071
S014,T0,0.29235098856615493,0.1494938887380355,0.5642103958150029,0.625,0.625,0.2956731544773587,0.13522659962233508,0.3525128780266811,0.5692089420470091,0.5842591669065881,0.2931368569435577,0.1463140592546487,0.5141021496419564,0.6021645528662964,0.6188429711350449,0.8062933908985983,0.6138721983984567,0.5085959655121561,0.3570301794329184,0.4081212593943281,0.27244484036109284
S014,T1,0.2911463212244742,0.14414911770682529,0.7696703799201448,0.6483568600816519,0.43587141050699874,0.31911569137550777,0.13161774118676334,0.5463373690436386,0.5426471372760266,0.4673152908712608,0.3062045028698011,0.14462691731211152,0.6334211881537823,0.4616191228444174,0.691960098340833,0.8694686779516139,0.607114563628401,0.7120686601878565,0.4174180176110184,0.605849648438021,0.36974648586740433
S014,T2,0.31638058870444496,0.15066526490249063,0.6956631053539171,0.7981856391508464,0.7943004838103912,0.3395088736760397,0.14470103421543584,0.39013994993406453,0.9999999999999999,0.8471113040745168,0.3141045676333415,0.15247481948063368,0.6549541198601732,1.0,0.8805946126698041,0.8629782938108632,0.6330585146678971,0.6079974176552808,0.4302692378540747,0.5214570799409902,0.3591628481510555
S015,T0,0.47830017203307995,0.9336022186268882,0.6521807749500461,0.625,0.625,0.441779413345535,0.8918916296510143,0.6163519147069958,0.5692089420470091,0.5842591669065881,0.47814499187392284,0.884056961169849,0.711467812375906,0.6021645528662964,0.6188429711350449,0.7759063377306934,0.8620235076213956,0.557045118615352,0.7074199295195944,0.4587914690282521,0.6652041595042004
S015,T1,0.4609192338966313,0.8084450847079625,0.6739703680575517,0.5715929164824386,0.6640870837478227,0.43829012233593917,0.7840483525284289,0.5562881962730843,0.6573725846148017,0.517646652883513,0.4197299771836946,0.7521742212133223,0.7307420188424048,0.43061884341643075,0.16400253878239618,0.8469661135513045,0.8773699403264748,0.6419638337445821,0.7588952341251182,0.5395219950142526,0.6978978787433614
S015,T2,0.4745522520194441,0.8318772842535836,0.6477723403951587,0.2928392130489244,0.23324572229746626,0.4571165409035975,0.7952444829942373,0.5395334776155083,0.4622800002404661,0.2909584827640948,0.48511608729101896,0.7903710834197308,0.7169194168636568,0.29383825193085145,0.3104443237223131,0.8384364132041,0.8895855183143724,0.5986190345451329,0.7364230970026354,0.48632203657283524,0.6849040362194452
S016,T0,0.13113944680989703,0.13390949591573315,0.6275976890871136,0.625,0.625,0.14372864430219398,0.14584056663658712,0.6673947487253484,0.5692089420470091,0.5842591669065881,0.14826855919303128,0.15729782352102797,0.6620705101950692,0.6021645528662964,0.6188429711350449,0.8005035824915496,0.6787025123541992,0.768352291233467,0.5880906105367544,0.7389256444340487,0.6081175005873458
S016,T1,0.1350545762896861,0.11163437339884483,0.45001102216081934,0.9461873459689366,0.3850692027311165,0.14473737351514712,0.11990097935654594,0.5734919025303602,0.9999999999999999,0.35863834283735907,0.14707787712820633,0.12945398664178584,0.5642323132461795,1.0,0.32621533580496376,0.8733717894367425,0.7322823533761511,0.8825100874576476,0.6391086633445107,0.8230562747492879,0.6692388413278196
S016,T2,0.11269214035294983,0.11556227194053265,0.748483743569029,0.45326818033037963,0.32140591295528453,0.1251576067013078,0.12137131784035089,0.6995359232803418,0.43419914177376506,0.1706231191932035,0.12592375544516105,0.13288651690002373,0.7056101275450042,0.5612702976413686,0.19414015935694257,0.8503106021186808,0.7153074781429207,0.8291083094455318,0.6132836481475278,0.7830560012562505,0.6410114601023196
S017,T0,0.5205723879154699,1.0000000000000002,0.9563155513367327,0.625,0.625,0.4953676494487894,0.48963902757085465,0.8953368781067395,0.5692089420470091,0.5842591669065881,0.6113118119241154,0.8374480504902496,0.8673168726670153,0.6021645528662964,0.6188429711350449,0.5527115943168397,0.3776047898478554,0.6118598440675496,0.23171970427475408,0.7249563095103503,0.39840459634812075
S017,T1,0.39976960205984885,1.0000000000000002,0.9083267123117156,0.23237300659160226,0.37578767073624597,0.38981618391103473,0.41758955925789415,0.863779563494208,0.28948199704276095,0.2974009127784277,0.4268978418314303,0.7286699322346747,0.8102116424870691,0.0,0.3277692172655893,0.473821176003524,0.37266301685836534,0.5289396343065761,0.23204852965937034,0.7116159927825437,0.4303430473500075
S017,T2,0.41606426970378096,0.9178530293120781,0.964455621015472,0.3746285456325872,0.20396904060588222,0.3918234273096388,0.3893383801087792,0.8240360091029915,0.43701608702810657,0.0,0.4603140266098037,0.7274914124754022,0.8606606538967556,0.02520866538711153,0.019339361717043757,0.52995168880199,0.3410389630789781,0.5790221342251172,0.22468183201573277,0.7153067705272774,0.4287702127003762
S018,T0,0.00954883556611735,0.01950571554477098,0.652901129829033,0.625,0.625,0.009537458444975205,0.02088549800423849,0.5940392924892739,0.5692089420470091,0.5842591669065881,0.01121604276076988,0.027243285236829205,0.6694228434394545,0.6021645528662964,0.6188429711350449,0.895244457419333,0.7480759803783907,0.9699753446027903,0.7539598182016624,0.9039066960102379,0.8212924099037755
S018,T1,0.00832098181444297,0.01983904080913075,0.6200586486083302,0.4388927077495558,0.9403879326945856,0.00858947771075467,0.021464741634960666,0.5846277871181114,0.44617634658345046,0.955305067096479,0.009998303317384619,0.027524572729504624,0.6253359307158306,0.5492192993414738,0.7659690203868498,0.8933989125176143,0.7527509198566029,0.9591300533483462,0.7622879631578844,0.8901907564854904,0.8249995334592166
S018,T2,0.007633625691910482,0.01817672541038937,0.7436064834381149,0.5606650516429782,0.6426606481779449,0.007865937958756501,0.0190896247859902,0.6302506574192392,0.7164099066871726,0.7096666266263306,0.00957069467856225,0.0252173230376499,0.6468655060317183,0.7060964132504133,0.5970996576182898,0.8435852766671164,0.7330665785512367,0.9163516375838949,0.7498919037030113,0.8914528572831913,0.8208598044668307
S019,T0,0.2366185921612737,0.3982228412948031,0.6352777084931489,0.625,0.625,0.1987135050911534,0.38530781259570906,0.5689991746737424,0.5692089420470091,0.5842591669065881,0.19359627548674863,0.39895145899439816,0.6795345404030291,0.6021645528662964,0.6188429711350449,0.6310939095689032,0.6278198265298969,0.4260846242832207,0.4081209758618443,0.5056551151223397,0.46930894070837437
S019,T1,0.2434893958257598,0.36291327675843366,0.7158080235023392,0.37916827121542906,0.08433753517552922,0.2180473545921181,0.36423682278196395,0.6261026068932696,0.6090607364290311,0.07616520334634613,0.1886099395791561,0.3594007250778376,0.6769772464450652,0.34412216421316005,0.4103964528785963,0.7061623903038579,0.5991103792298975,0.5807339432996462,0.406990583254102,0.648333959953627,0.5002689651160235
S019,T2,0.2515921519792429,0.3238819289116395,0.6181747110925948,0.4280017764108482,0.21865224373613767,0.22495781211572816,0.33627183418004364,0.5308265221671697,0.8527393863172554,0.23595751775348794,0.20609685447193515,0.3544200118658912,0.5999407025322858,1.0,0.6247546083654727,0.7436792008847024,0.6592822335214694,0.5509753033853954,0.43736714606581967,0.5495363893812543,0.46937460830579236
S020,T0,0.011074646802762685,0.012680436584911154,0.3393417586227163,0.625,0.625,0.01120376545372711,0.01338668732406894,0.41728404271423725,0.5692089420470091,0.5842591669065881,0.00962608457761854,0.013490107049050248,0.45743372314427955,0.6021645528662964,0.6188429711350449,0.5628914303144801,0.5300422088800076,0.6186839647670024,0.49588528142325444,0.5327963270902548,0.391720915560847
S020,T1,0.009816723857257239,0.010036638775778015,0.4551435891103879,0.9474379989019903,0.49619561005162166,0.011513360923446602,0.010779178523367596,0.46870941390883414,0.8517157498154551,0.0,0.009101406935757296,0.009205980158822149,0.4771358858253669,0.6666683005007603,0.33442948355443264,0.615361276809141,0.5633020133821336,0.6908732316949481,0.5333710417915758,0.5940788766001014,0.4243818260542548
S020,T2,0.009888491263670755,0.008722716255584947,0.397163688039587,0.4444104493046536,0.19317574622337763,0.01141057843907013,0.009273321951521005,0.3516235609735201,0.7141960015478356,0.2152201146686632,0.008667350027981708,0.00835399490368802,0.39646738426793715,0.9039761889487555,0.48681366716881846,0.6404278428425947,0.5362530853253049,0.6781163082202223,0.5305664283376124,0.5935333391518961,0.4001897208471975
S021,T0,0.09496311373487024,0.14973813442831535,0.28692099026374573,0.625,0.625,0.08647766081187998,0.1407650104496397,0.37722757349589475,0.5692089420470091,0.5842591669065881,0.08575656282614544,0.13523780007950484,0.46668562847310047,0.6021645528662964,0.6188429711350449,0.9826961424388647,0.9654256442478726,0.816558742898295,0.7528952025321862,0.5769455055540181,0.6109827260239062
S021,T1,0.08963932905381802,0.14162488652752434,0.2183226468878101,0.5995980303636865,0.540376966631128,0.08116078744176593,0.1339049195974483,0.24148517313079254,0.640853160730322,0.48290537066091205,0.07447113171029475,0.1191590494120701,0.24315645229263194,0.6292385856938154,0.395617606413898,1.0000000000000002,1.0,0.8431189721224247,0.8116822464644681,0.5982042009311949,0.6525885783540999
S021,T2,0.08009711022035862,0.13599608245265013,0.22943759744037262,0.5138866798355006,0.2944572281650177,0.0774428971692606,0.13338080612477063,0.2909171309600369,0.6719822834313738,0.24909842060740794,0.0735733503390961,0.13276605711602976,0.29006795893989423,0.7425520393482625,0.36062812732459565,0.9953613668617225,0.9635380037471568,0.8096230782003878,0.7867265421506228,0.5891540101414517,0.6410438740189424
S022,T0,0.20152231888582076,0.3457130618961119,0.44547730981383427,0.625,0.625,0.23549963002802785,0.38838761027815905,0.3646449116197661,0.5692089420470091,0.5842591669065881,0.2579330263966675,0.4011704963309068,0.3998097840742554,0.6021645528662964,0.6188429711350449,0.6356644627580279,0.4868185246057428,0.6263084040531202,0.39293879224090944,0.5913707177324244,0.5191426196401638
S022,T1,0.20542165673604978,0.34264280334837244,0.44610738577346654,1.0,0.8037207879711847,0.2448318581314754,0.3937682562418956,0.4345608696330727,0.9999999999999999,0.4900085798127454,0.26769909457760077,0.42341440961317733,0.40788413690349334,1.0,0.3672295700855589,0.6701840989105508,0.5573866626158803,0.6802432262444148,0.4710396895642354,0.631635691269505,0.5825053987028725
S022,T2,0.1947307547208884,0.335477843456457,0.4913464586880869,0.5861513413198369,0.42816565361610803,0.2487163055811558,0.39266778723974105,0.4109069314517897,0.6627757625700943,0.5857180564804014,0.2792312607757778,0.42597736649690726,0.453911404849894,0.7430658533507047,0.6835938343526395,0.6877067355590669,0.6352188424348988,0.6772567809367023,0.5129459841320946,0.6162124537695847,0.5970651430681784
S023,T0,0.6026339926462819,0.7835015340722495,0.6852189930075889,0.625,0.625,0.6122148514961364,0.7941597552413319,0.5576995779593812,0.5692089420470091,0.5842591669065881,0.607037631968576,0.7875659466837479,0.6684646572159194,0.6021645528662964,0.6188429711350449,0.8249495371123248,0.6917428108366213,0.649740774851611,0.470919125005359,0.6058200165633082,0.44732854368986774
S023,T1,0.4292036569146965,0.5501991555408058,0.573574238580673,0.0,0.2362236489418168,0.44368069911873415,0.6137777546954224,0.465251394977082,0.0,0.39743306030393605,0.4239480777564503,0.607183658778062,0.6832242276703859,0.0,0.21738740856142758,0.8801270644621637,0.6835066263093712,0.7397004974092138,0.48455983947101483,0.6782338872896606,0.5001837061658221
S023,T2,0.47974743464309094,0.5762267593063141,0.7531890047752801,0.04882144782363329,0.0,0.5665409568221828,0.6308690703384713,0.6994119925937199,0.14670105976162884,0.0,0.5902192379855243,0.6325852534203422,0.7053799604473208,0.2667022718580678,0.0,0.8854246790561875,0.7492395371546667,0.7365195000704002,0.5119811661555295,0.6760202307115711,0.47316527083855897
S024,T0,0.09849175854793782,0.3896580432817584,0.9616802061042229,0.625,0.625,0.1269267282516811,0.3038178449170938,0.8689121455145619,0.5692089420470091,0.5842591669065881,0.10889148651234369,0.3991465200895559,0.9232967263940974,0.6021645528662964,0.6188429711350449,0.49663988538107695,0.313456869800697,0.5530791794437819,0.3575391634982023,0.5513178300641307,0.5507758647726173
S024,T1,0.07780201637209852,0.3724554422739947,0.9587889002778942,0.7173529132514809,0.8467250279667485,0.09006312894896808,0.2799842020899747,0.8594539827397478,0.43735261077538884,0.7781548995951504,0.08415691997387045,0.3852036486755207,0.925727073215441,0.67818091134153,0.7849254587339489,0.5275510034672202,0.38540730233332354,0.610836164431963,0.4041300595694692,0.6166204395182272,0.6123475100095124
